"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display","Numeric","Low","High","Comments"
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","EGY","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","EGY","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","EGY","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","EGY","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","EGY","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","EGY","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","EGY","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","EGY","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","FSM","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","FSM","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","FSM","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","FSM","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","FSM","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","FSM","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","FSM","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","FSM","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","FSM","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","GEO","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","GEO","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","GEO","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","GEO","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","GEO","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","GEO","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","GEO","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","GEO","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","GEO","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","GTM","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GTM","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GTM","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","GTM","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GTM","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GTM","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","GTM","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GTM","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GTM","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","GUY","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GUY","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GUY","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","GUY","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GUY","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GUY","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","GUY","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GUY","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GUY","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","HND","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","HND","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","HND","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","HND","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","HND","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","HND","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","HND","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","HND","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","HND","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IDN","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","IDN","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IDN","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IDN","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","IDN","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IDN","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IDN","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","IDN","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IDN","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IND","MLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","IND","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IND","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IND","FMLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","IND","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IND","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IND","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","IND","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IND","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRN","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","IRN","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","IRN","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRN","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","IRN","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","IRN","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRN","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","IRN","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","IRN","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRQ","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","IRQ","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","IRQ","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRQ","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","IRQ","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","IRQ","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRQ","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","IRQ","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","IRQ","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","JOR","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","JOR","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","JOR","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","JOR","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","JOR","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","JOR","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","JOR","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","JOR","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","JOR","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","KIR","MLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","KIR","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","KIR","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","KIR","FMLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","KIR","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","KIR","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","KIR","BTSX","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","KIR","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","KIR","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","LKA","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","LKA","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","LKA","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","LKA","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","LKA","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","LKA","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","LKA","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","LKA","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","LKA","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","LSO","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","LSO","MLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","LSO","MLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","LSO","FMLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","LSO","FMLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","LSO","FMLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","LSO","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","LSO","BTSX","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","LSO","BTSX","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","MAR","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","MAR","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","MAR","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","MAR","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","MAR","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","MAR","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","MAR","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","MAR","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","MAR","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","MDA","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","MDA","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","MDA","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","MDA","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","MDA","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","MDA","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","MDA","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","MDA","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","MDA","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","MDV","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","MDV","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","MDV","MLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","MDV","FMLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","MDV","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","MDV","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","MDV","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","MDV","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","MDV","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MHL","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MHL","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MHL","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MHL","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MHL","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MHL","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MHL","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MHL","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MHL","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MNG","MLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MNG","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MNG","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MNG","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MNG","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MNG","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MNG","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MNG","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MNG","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","NGA","MLE","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","NGA","MLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","NGA","MLE","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","NGA","FMLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","NGA","FMLE","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","NGA","FMLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","NGA","BTSX","46","46.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","NGA","BTSX","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","NGA","BTSX","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","NIC","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","NIC","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","NIC","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","NIC","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","NIC","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","NIC","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","NIC","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","NIC","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","NIC","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","PAK","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","PAK","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","PAK","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","PAK","FMLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","PAK","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","PAK","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","PAK","BTSX","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","PAK","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","PAK","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PHL","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","PHL","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PHL","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PHL","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","PHL","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PHL","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PHL","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","PHL","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PHL","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PNG","MLE","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","PNG","MLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PNG","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PNG","FMLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","PNG","FMLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PNG","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PNG","BTSX","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","PNG","BTSX","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PNG","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","PRY","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","PRY","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","PRY","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","PRY","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","PRY","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","PRY","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","PRY","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","PRY","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","PRY","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SDN","MLE","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SDN","MLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SDN","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SDN","FMLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SDN","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SDN","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SDN","BTSX","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SDN","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SDN","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","SLB","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","SLB","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","SLB","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","SLB","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","SLB","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","SLB","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","SLB","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","SLB","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","SLB","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","SLV","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","SLV","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","SLV","MLE","68","68.00000",,,
